iter	RMSE
1513	0.2999338158
1514	0.2998316643
1515	0.2998279536
1516	0.2998146536
1517	0.2997318271
1518	0.2996610801
1519	0.2996141359
1520	0.2995021871
1521	0.2994620381
1522	0.2993495621
1523	0.2992626544
1524	0.2992387273
1525	0.2992081464
1526	0.2991834103
1527	0.2991580604
1528	0.299074839
1529	0.2989905659
1530	0.2989560124
1531	0.2988440615
1532	0.2987714022
1533	0.2987132644
1534	0.2985554595
1535	0.2985215245
1536	0.2983406852
1537	0.2982995443
1538	0.2982492673
1539	0.29811025
1540	0.2979105737
1541	0.2978303305
1542	0.2977930154
1543	0.2977449461
1544	0.297684577
1545	0.297641887
1546	0.2975927098
1547	0.2975510198
1548	0.297516474
1549	0.2974602602
1550	0.2973974186
1551	0.2973618799
1552	0.2973531715
1553	0.2972588638
1554	0.297191882
1555	0.2971509844
1556	0.2971153193
1557	0.2969621206
1558	0.2969015813
1559	0.2968590567
1560	0.296797949
1561	0.296772683
1562	0.2967162742
1563	0.2966773159
1564	0.2966294143
1565	0.2965903013
1566	0.2965337238
1567	0.2964300173
1568	0.296404076
1569	0.2963580735
1570	0.2962221316
1571	0.296138158
1572	0.2959661848
1573	0.2959290293
1574	0.2958882178
1575	0.2957954393
1576	0.2956887722
1577	0.2955019919
1578	0.295449849
1579	0.2954273562
1580	0.295345681
1581	0.2952889773
1582	0.2952604383
1583	0.2951584541
1584	0.2951157277
1585	0.2950206096
1586	0.2949843469
1587	0.2949357907
1588	0.2949256656
1589	0.2948800098
1590	0.2948483729
1591	0.2947625221
1592	0.2947222737
1593	0.2946427343
1594	0.2945941608
1595	0.2945319889
1596	0.2944361272
1597	0.2943216028
1598	0.2942715886
1599	0.2942243093
1600	0.2941949946
1601	0.2941836591
1602	0.2941143417
1603	0.2940975678
1604	0.2940425724
1605	0.2939939257
1606	0.2938664495
1607	0.2937857818
1608	0.2937391369
1609	0.2936134053
1610	0.2935656726
1611	0.2935395822
1612	0.2935171803
1613	0.2934804166
1614	0.2934405381
1615	0.293378968
1616	0.29332936
1617	0.293307192
1618	0.2932636839
1619	0.2931975309
1620	0.2931527502
1621	0.293130274
1622	0.2930738962
1623	0.2930529923
1624	0.292974737
1625	0.2928981183
1626	0.2928659919
1627	0.2927975136
1628	0.2927427974
1629	0.292717601
1630	0.2927066617
1631	0.2925541448
1632	0.2925228339
1633	0.2924869537
1634	0.2924081632
1635	0.2923603724
1636	0.2923145252
1637	0.2921370546
1638	0.2920921427
1639	0.2919858636
1640	0.2919592148
1641	0.2919139316
1642	0.2918215632
1643	0.2917887192
1644	0.291660567
1645	0.2915516407
1646	0.2914951178
1647	0.2914539858
1648	0.2912321441
1649	0.2911790067
1650	0.2911601078
1651	0.2910867321
1652	0.291046027
1653	0.2909327868
1654	0.2909153181
1655	0.2907759651
1656	0.2907272585
1657	0.2906949595
1658	0.2906518755
1659	0.2906000018
1660	0.2905712689
1661	0.2905411507
1662	0.2904512348
1663	0.2904204656
1664	0.2903732758
1665	0.2902227417
1666	0.2901976242
1667	0.290129708
1668	0.290069962
1669	0.2900450832
1670	0.2900128354
1671	0.2899597789
1672	0.2899212305
1673	0.2898653895
1674	0.2898328383
1675	0.2897985287
1676	0.2897434111
1677	0.2896633786
1678	0.289621672
1679	0.2896150628
1680	0.289605923
1681	0.2895168673
1682	0.289375856
1683	0.2892855842
1684	0.2892448873
1685	0.2892138946
1686	0.2891843126
1687	0.289126721
1688	0.2890648744
1689	0.2890330374
1690	0.2889632073
1691	0.2889125538
1692	0.2888200886
1693	0.2887097262
1694	0.2886469356
1695	0.2885896477
1696	0.288563694
1697	0.2885158996
1698	0.2884746664
1699	0.288456876
1700	0.2884013061
1701	0.2883470306
1702	0.288268402
1703	0.288253195
1704	0.2881998291
1705	0.2881513069
1706	0.2880418552
1707	0.2879379548
1708	0.2879053647
1709	0.2878732619
1710	0.2877971744
1711	0.2877762715
1712	0.2877328119
1713	0.287700601
1714	0.2876521802
1715	0.2875922814
1716	0.2875679433
1717	0.2873945181
1718	0.2872758533
1719	0.2872242138
1720	0.2871152339
1721	0.2870817492
1722	0.287061359
1723	0.2869822875
1724	0.2868958717
1725	0.2868386121
1726	0.2868121281
1727	0.2867304404
1728	0.2866935004
1729	0.2866463076
1730	0.2865663292
1731	0.2864552658
1732	0.2863981615
1733	0.2863733579
1734	0.2863301337
1735	0.2862890883
1736	0.2861791781
1737	0.2861296677
1738	0.2860917804
1739	0.2860539988
1740	0.286016991
1741	0.285971319
1742	0.2858887252
1743	0.2858307859
1744	0.2857960529
1745	0.2857611968
1746	0.2857340575
1747	0.2856893863
1748	0.2855952524
1749	0.2855788026
1750	0.2855641013
1751	0.2855047
1752	0.285481323
1753	0.2853988043
1754	0.2853525539
1755	0.2852823371
1756	0.2852393932
1757	0.2851788081
1758	0.2851305742
1759	0.2850783248
1760	0.2849836454
1761	0.2849448148
1762	0.2849072084
1763	0.2848244626
1764	0.2848069724
1765	0.2847329745
1766	0.2846857523
1767	0.2846448713
1768	0.2846076297
1769	0.2845950434
1770	0.2845430695
1771	0.2845247985
1772	0.284457343
1773	0.2844157523
1774	0.2843684877
1775	0.2843574107
1776	0.2843371816
1777	0.2842834596
1778	0.2842359466
1779	0.2841828619
1780	0.284104902
1781	0.2839886198
1782	0.2839864253
1783	0.2839612608
1784	0.2839477716
1785	0.2839239785
1786	0.2838975459
1787	0.2838535637
1788	0.2837485728
1789	0.2837306192
1790	0.2836937246
1791	0.2836417414
1792	0.2836040315
1793	0.283578186
1794	0.2834728522
1795	0.2834123553
1796	0.2833910763
1797	0.2833369103
1798	0.2832856289
1799	0.2832155093
1800	0.28316805
1801	0.2830925445
1802	0.2830488616
1803	0.2829962181
1804	0.2829730991
1805	0.2828853723
1806	0.2828638566
1807	0.2828201245
1808	0.2827919953
1809	0.2827455223
1810	0.282702343
1811	0.2826608676
1812	0.2826436724
1813	0.2826061531
1814	0.2825550491
1815	0.282535385
1816	0.2825150468
1817	0.2824856655
1818	0.2824260718
1819	0.2823966314
1820	0.2823366901
1821	0.2822889249
1822	0.2822323823
1823	0.2821958064
1824	0.2821252167
1825	0.2820449235
1826	0.2819709942
1827	0.2819493572
1828	0.2818655378
1829	0.2818463082
1830	0.2817728221
1831	0.2817478903
1832	0.2817113401
1833	0.281636251
1834	0.2815861948
1835	0.2815663897
1836	0.2815415409
1837	0.2814867549
1838	0.2814139925
1839	0.2812781866
1840	0.2812535638
1841	0.2812430024
1842	0.2812102455
1843	0.2811801391
1844	0.2811521934
1845	0.2810680524
1846	0.2809541695
1847	0.2809284033
1848	0.2808513759
1849	0.2808147353
1850	0.2807717536
1851	0.2807436594
1852	0.280725267
1853	0.2806340649
1854	0.2805589482
1855	0.2805006055
1856	0.2804752091
1857	0.2803666705
1858	0.2803520372
1859	0.2803311371
1860	0.2802792894
1861	0.2802185432
1862	0.2801566079
1863	0.280101253
1864	0.280087864
1865	0.2800508373
1866	0.2799988255
1867	0.2799511531
1868	0.2799057135
1869	0.2797956858
1870	0.2796537838
1871	0.2796219233
1872	0.2795784896
1873	0.2795517448
1874	0.2795181222
1875	0.2794776619
1876	0.2794414188
1877	0.2794282994
1878	0.2793581175
1879	0.279337845
1880	0.2792888041
1881	0.2792465498
1882	0.2792007222
1883	0.279156946
1884	0.279108468
1885	0.279041556
1886	0.2790306261
1887	0.2789929739
1888	0.278954835
1889	0.2789225464
1890	0.278882715
1891	0.2788544881
1892	0.2788115941
1893	0.2787906184
1894	0.2787625606
1895	0.2786952463
1896	0.2786436171
1897	0.2785984587
1898	0.2785603224
1899	0.2785343497
1900	0.2784823872
1901	0.2784481622
1902	0.2784382429
1903	0.278389751
1904	0.2783561236
1905	0.2783408008
1906	0.2782970216
1907	0.2782862733
1908	0.2782417898
1909	0.2781506177
1910	0.2781092584
1911	0.278004797
1912	0.2779800383
1913	0.2779330058
1914	0.2778451376
1915	0.2777942447
1916	0.2777343679
1917	0.2776192493
1918	0.2775966814
1919	0.2775665787
1920	0.2775228531
1921	0.2774573577
1922	0.277372557
1923	0.27728471
1924	0.2771697823
1925	0.2771196521
1926	0.2770927832
1927	0.2770332718
1928	0.2769872003
1929	0.2769361813
1930	0.2769116185
1931	0.2767806301
1932	0.2766550726
1933	0.2766239359
1934	0.2765813809
1935	0.2765468304
1936	0.2765072365
1937	0.2764686215
1938	0.2764144603
1939	0.2762990538
1940	0.2761965645
1941	0.2761677461
1942	0.2761079559
1943	0.2760391099
1944	0.2759711964
1945	0.2759291365
1946	0.275873208
1947	0.2758380086
1948	0.2757881317
1949	0.2757693271
1950	0.2756998213
1951	0.2756258747
1952	0.2755876
1953	0.2755398762
1954	0.2755144895
1955	0.2754888825
1956	0.2754101901
1957	0.2753766225
1958	0.2753512661
1959	0.2752764826
1960	0.275241572
1961	0.2752176537
1962	0.2751859587
1963	0.2751150653
1964	0.2750548064
1965	0.274979521
1966	0.2749620745
1967	0.2748934117
1968	0.2748347814
1969	0.2748025007
1970	0.2747628629
1971	0.2747357722
1972	0.2746794744
1973	0.2746129753
1974	0.2745959392
1975	0.2744941141
1976	0.2743877678
1977	0.2743470027
1978	0.2742960161
1979	0.2742639037
1980	0.2742122605
1981	0.2741851147
1982	0.2740746123
1983	0.2740063363
1984	0.2739812221
1985	0.2739724457
1986	0.2739613642
1987	0.2738821085
1988	0.2738418368
1989	0.2737520013
1990	0.2737138288
1991	0.2736623211
1992	0.2736395885
1993	0.2736241138
1994	0.2735272853
1995	0.2735217266
1996	0.273477662
1997	0.2734165788
1998	0.2733355706
1999	0.2732612017
2000	0.2731989656
2001	0.2731631282
2002	0.2731037481
2003	0.2730646442
2004	0.2730275202
2005	0.2730016802
2006	0.272975737
2007	0.2728983798
2008	0.2728621361
2009	0.2728166764
2010	0.2727736734
2011	0.2727438914
2012	0.2726569696
2013	0.2725929056
2014	0.2724776108
2015	0.2723828702
2016	0.2723087452
2017	0.2722769661
2018	0.2722434051
2019	0.2721961657
2020	0.2721710579
2021	0.2721049823
2022	0.2720949247
2023	0.2720667906
2024	0.2720368094
2025	0.2719683419
2026	0.2719524379
2027	0.2719172661
2028	0.2718813873
2029	0.2718404637
2030	0.2718259505
2031	0.2717838533
2032	0.2717250061
2033	0.2716676992
2034	0.2716468623
2035	0.2716124253
2036	0.2715908543
2037	0.2715684456
2038	0.2715263061
2039	0.271506536
2040	0.271449445
2041	0.2713982783
2042	0.2712904231
2043	0.2712020215
2044	0.2711832069
2045	0.2711534058
2046	0.2710689096
2047	0.2709973493
2048	0.2709784467
2049	0.2709419493
2050	0.2708607648
2051	0.2708119177
2052	0.2707490302
2053	0.2706517937
2054	0.2706076832
2055	0.2705211883
2056	0.2705120253
2057	0.2704764331
2058	0.2704377617
2059	0.2703991799
2060	0.2703814092
2061	0.2703627594
2062	0.2703062617
2063	0.2701800263
2064	0.2701693279
2065	0.2700393658
2066	0.2700046458
2067	0.269952258
2068	0.2699335148
2069	0.2699244331
2070	0.2698827483
2071	0.2697728496
2072	0.2697017286
2073	0.2696757224
2074	0.2696486686
2075	0.2696321052
2076	0.2694812645
2077	0.2694616465
2078	0.269432977
2079	0.2693273589
2080	0.2692238685
2081	0.2691983258
2082	0.2691004412
2083	0.269039014
2084	0.2690190517
2085	0.2689958568
2086	0.2689025622
2087	0.2688548839
2088	0.2688020341
2089	0.2687566147
2090	0.2687011071
2091	0.268679528
2092	0.2685946738
2093	0.2685813623
2094	0.2685417164
2095	0.2685288164
2096	0.2685131378
2097	0.2684548087
2098	0.2684348147
2099	0.2684246758
2100	0.2682816323
2101	0.2682637505
2102	0.2682388811
2103	0.2681789111
2104	0.2681506132
2105	0.26812386
2106	0.2680636299
2107	0.2679894833
2108	0.267970723
2109	0.2679303272
2110	0.2679081811
2111	0.2677961197
2112	0.2677407497
2113	0.2677235786
2114	0.2676579617
2115	0.2675933617
2116	0.2675368685
2117	0.2674939957
2118	0.267469643
2119	0.2674199336
2120	0.2673667736
2121	0.2673325189
2122	0.2672857221
2123	0.2672239116
2124	0.2671802853
2125	0.2671626894
2126	0.2670580997
2127	0.2670035467
2128	0.2669961784
2129	0.2669680832
2130	0.2669057835
2131	0.2668639993
2132	0.2668119401
2133	0.2667992405
2134	0.2667671028
2135	0.2667256521
2136	0.2667112527
2137	0.266698003
2138	0.2666513648
2139	0.2666287483
2140	0.2665840502
2141	0.2665414927
2142	0.2665184289
2143	0.2664993545
2144	0.266364141
2145	0.2663434766
2146	0.2662547819
2147	0.2662377255
2148	0.2661868616
2149	0.2660921029
2150	0.2659937185
2151	0.2659875751
2152	0.2659393072
2153	0.2658961057
2154	0.2658237364
2155	0.2657539024
2156	0.2657349568
2157	0.2656920556
2158	0.2655840669
2159	0.2655752025
2160	0.2655215117
2161	0.2655129525
2162	0.265481074
2163	0.2654601984
2164	0.2654212484
2165	0.2654051562
2166	0.265348522
2167	0.2652820439
2168	0.2651874783
2169	0.2651739166
2170	0.2651430717
2171	0.2650367078
2172	0.2650090213
2173	0.2649047728
2174	0.2647896679
2175	0.2646253461
2176	0.2645970515
2177	0.2645678491
2178	0.2645342155
2179	0.2645069748
2180	0.2644781002
2181	0.2644269533
2182	0.2642942068
2183	0.2642384546
2184	0.2641814148
2185	0.2641024769
2186	0.2640959839
2187	0.2640604198
2188	0.2640045991
2189	0.2639635493
2190	0.2639390575
2191	0.263904758
2192	0.2637990947
2193	0.2637547192
2194	0.2636499894
2195	0.2635492477
2196	0.2635310316
2197	0.2635137248
2198	0.2634595513
2199	0.263443091
2200	0.2633909796
2201	0.2633831465
2202	0.263342932
2203	0.2633096901
2204	0.2632936894
2205	0.2631206342
2206	0.2630903894
2207	0.2630315778
2208	0.2629657994
2209	0.2629254372
2210	0.2628927015
2211	0.2628079564
2212	0.2627982112
2213	0.2627879928
2214	0.2627148489
2215	0.2626949862
2216	0.2626847326
2217	0.2625835999
2218	0.2625640855
2219	0.2625272322
2220	0.2625094839
2221	0.2624534954
2222	0.2623878325
2223	0.2623394879
2224	0.2623269051
2225	0.2622964297
2226	0.2622068162
2227	0.262165026
2228	0.2621109192
2229	0.2620723768
2230	0.2620382215
2231	0.2619995759
2232	0.2619104718
2233	0.2618850879
2234	0.2618164604
2235	0.2617803664
2236	0.2617261505
2237	0.2616732112
2238	0.261645443
2239	0.2616302632
2240	0.2615780108
2241	0.2615629475
2242	0.2614618674
2243	0.2614351803
2244	0.2613085907
2245	0.2612756902
2246	0.2612527304
2247	0.2612227818
2248	0.2612173961
2249	0.2611920236
2250	0.261148662
2251	0.2610662124
2252	0.2610290601
2253	0.2609821377
2254	0.2609297505
2255	0.2608702124
2256	0.260827627
2257	0.2608025677
2258	0.2607874151
2259	0.2607313858
2260	0.2607131691
2261	0.2606431163
2262	0.2606295003
2263	0.2605490779
2264	0.2604995955
2265	0.2604658057
2266	0.2604240747
2267	0.2604124872
2268	0.2603848576
2269	0.2603339661
2270	0.2602961224
2271	0.2602418258
2272	0.2601927785
2273	0.2601432563
2274	0.2600781874
2275	0.2600489351
2276	0.2599926842
2277	0.2599829113
2278	0.2599313854
2279	0.259866187
2280	0.2598315791
2281	0.2598174108
2282	0.2598011455
2283	0.2597748172
2284	0.2597168369
2285	0.2596198102
2286	0.2595187113
2287	0.25946699
2288	0.2594341174
2289	0.2593862233
2290	0.2593797744
2291	0.2593422407
2292	0.2592942024
2293	0.2592937516
2294	0.2592399935
2295	0.2591704591
2296	0.2591579827
2297	0.259137286
2298	0.2590751128
2299	0.2590600801
2300	0.2590335164
2301	0.2589863079
2302	0.2589539031
2303	0.2588660784
2304	0.2587658679
2305	0.2587260925
2306	0.2586964831
2307	0.2586687775
2308	0.2586478656
2309	0.2586088796
2310	0.2585869787
2311	0.2585442023
2312	0.2585095141
2313	0.258483753
2314	0.2584371487
2315	0.258418004
2316	0.2584008386
2317	0.2583837892
2318	0.2583160951
2319	0.2582435625
2320	0.258152941
2321	0.2581324168
2322	0.2581202001
2323	0.2580800786
2324	0.2580266974
2325	0.257996981
2326	0.2579929632
2327	0.2579281902
2328	0.257845461
2329	0.2578157556
2330	0.2578026315
2331	0.2577680994
2332	0.2576022782
2333	0.2575471241
2334	0.2575216536
2335	0.2574385943
2336	0.2574013735
2337	0.2573674975
2338	0.2572916739
2339	0.2572528754
2340	0.2572384351
2341	0.2572153167
2342	0.2572104773
2343	0.2571626829
2344	0.2571395361
2345	0.2570633436
2346	0.2570313687
2347	0.2569742841
2348	0.2569497872
2349	0.2569263802
2350	0.2569131983
2351	0.256872932
2352	0.2568448155
2353	0.2567803581
2354	0.2567534819
2355	0.2567088116
2356	0.2566643927
2357	0.2566491504
2358	0.2566205502
2359	0.2565877064
2360	0.2565527151
2361	0.2565078294
2362	0.2564868814
2363	0.256437247
2364	0.2563938155
2365	0.2563323676
2366	0.2563150145
2367	0.256266476
2368	0.2562355717
2369	0.2562070913
2370	0.2562012206
2371	0.2561690581
2372	0.25613416
2373	0.2561016579
2374	0.2560606039
2375	0.2560267746
2376	0.2560197404
2377	0.255995629
2378	0.2559798372
2379	0.2559668973
2380	0.2559209649
2381	0.2558769769
2382	0.2558207593
2383	0.2557473301
2384	0.2557175478
2385	0.2556858359
2386	0.2556551471
2387	0.2556383532
2388	0.2556178442
2389	0.2555690338
2390	0.2555551633
2391	0.2555129671
2392	0.255494472
2393	0.2554126504
2394	0.2553623993
2395	0.2552490724
2396	0.2552385223
2397	0.2551973378
2398	0.255153339
2399	0.2551169751
2400	0.255027881
2401	0.2550080696
2402	0.254978013
2403	0.2549749184
2404	0.2549365152
2405	0.2549051049
2406	0.2548637269
2407	0.2548137163
2408	0.254797032
2409	0.2547511068
2410	0.2547077688
2411	0.25469007
2412	0.2546653923
2413	0.2545991227
2414	0.2545649136
2415	0.2544969649
2416	0.2544573033
2417	0.2543881233
2418	0.2543284299
2419	0.2542745839
2420	0.2542710207
2421	0.2542544891
2422	0.2542059689
2423	0.254146316
2424	0.2541169689
2425	0.2540920986
2426	0.2540647921
2427	0.2540572096
2428	0.2540309494
2429	0.2539836222
2430	0.2538727301
2431	0.2538226226
2432	0.2537644315
2433	0.2537186585
2434	0.2536728981
2435	0.2536361905
2436	0.2535383045
2437	0.2535109242
2438	0.2534748267
2439	0.2534320089
2440	0.2534074076
2441	0.2533787422
2442	0.2533310257
2443	0.2532892018
2444	0.253236974
2445	0.2531852618
2446	0.2531743939
2447	0.2531278354
2448	0.2531072786
2449	0.253055841
2450	0.2530186062
2451	0.2529731794
2452	0.252952186
2453	0.2529192759
2454	0.2529062132
2455	0.2528281478
2456	0.252753508
2457	0.2527233493
2458	0.2527078356
2459	0.2526553529
2460	0.2526365683
2461	0.2526185893
2462	0.2525840049
2463	0.2525414582
2464	0.252495927
2465	0.2524668912
2466	0.2524168803
2467	0.25239031
2468	0.2523720829
2469	0.2523208423
2470	0.252300184
2471	0.2522910905
2472	0.2522737697
2473	0.2522537395
2474	0.2522204753
2475	0.2521867286
2476	0.2521144368
2477	0.2520905599
2478	0.2520024804
2479	0.2519931313
2480	0.2519670063
2481	0.2519331869
2482	0.2519131841
2483	0.2518646757
2484	0.2518463289
2485	0.2518252264
2486	0.2517583537
2487	0.2517514174
2488	0.251710241
2489	0.2516806385
2490	0.2516589551
2491	0.2516376488
2492	0.2516007507
2493	0.251569744
2494	0.2515084384
2495	0.2514795786
2496	0.2514612959
2497	0.2514278563
2498	0.251405986
2499	0.2513337893
2500	0.2512780045
2501	0.2512193575
2502	0.2511817454
2503	0.2511687845
2504	0.2511317836
2505	0.2510906195
2506	0.2509425785
2507	0.2509181871
2508	0.2508979345
2509	0.2508379024
2510	0.2508170386
2511	0.250807816
2512	0.2508002295
2513	0.2507759017
2514	0.2507616791
2515	0.2507393192
2516	0.250709547
2517	0.2506940512
2518	0.2506879126
2519	0.2506598446
2520	0.2505509053
2521	0.2505167189
2522	0.2504466338
2523	0.2504134424
2524	0.2504086284
2525	0.2503557679
2526	0.2503317404
2527	0.2503143966
2528	0.2502481815
2529	0.2502310822
2530	0.2501527358
2531	0.2501142238
2532	0.250105786
2533	0.2500889673
2534	0.2499885055
2535	0.2499812567
2536	0.2499631559
2537	0.2498911854
2538	0.2498285913
2539	0.2497610463
2540	0.2497484234
2541	0.2497002126
2542	0.2496982891
2543	0.2496878095
2544	0.2496813158
2545	0.2496481458
2546	0.2495436278
2547	0.2495363383
2548	0.2495246023
2549	0.2494931367
2550	0.2494691174
2551	0.2494549032
2552	0.2494100207
2553	0.2493696698
2554	0.2493282547
2555	0.2493171717
2556	0.2492774365
2557	0.2492431823
2558	0.2492117
2559	0.2491653305
2560	0.2491361382
2561	0.2490589078
2562	0.2489832795
2563	0.2489001447
2564	0.2488562306
2565	0.2487889865
2566	0.2487106681
2567	0.2486439647
2568	0.2486139991
2569	0.248581755
2570	0.2485714887
2571	0.2485515392
2572	0.2485042246
2573	0.2484716988
2574	0.2484302078
2575	0.2484233525
2576	0.248400369
2577	0.2483601749
2578	0.2483268722
2579	0.2482643871
2580	0.248128529
2581	0.2480804102
2582	0.2480337896
2583	0.2480011022
2584	0.2479540639
2585	0.2479198006
2586	0.2479072526
2587	0.2478792924
2588	0.2478534996
2589	0.2478222217
2590	0.2478172638
2591	0.2478002398
2592	0.2477888041
2593	0.2477282274
2594	0.2477154248
2595	0.2476603584
2596	0.2476290663
2597	0.2476038086
2598	0.2475920203
2599	0.2475731635
2600	0.2475468053
2601	0.2475149448
2602	0.2474858794
2603	0.247396672
2604	0.24736023
2605	0.2473148289
2606	0.2472935277
2607	0.2472494599
2608	0.2472225341
2609	0.2471983518
2610	0.2471601722
2611	0.2471054659
2612	0.2470955967
2613	0.2470671124
2614	0.2470011321
2615	0.2469741733
2616	0.2469447077
2617	0.2469251967
2618	0.2468779657
2619	0.2468072409
2620	0.2467862725
2621	0.2467379899
2622	0.246693226
2623	0.2466793654
2624	0.2466605739
2625	0.2466562693
2626	0.2466321574
2627	0.2465686094
2628	0.2465414418
2629	0.2465219984
2630	0.2464881852
2631	0.246432092
2632	0.2463951987
2633	0.2463459996
2634	0.2462986447
2635	0.2462621929
2636	0.2461766804
2637	0.2460862042
2638	0.2460505045
2639	0.2460221934
2640	0.2459750422
2641	0.2459606068
2642	0.2459028757
2643	0.2458842795
2644	0.2458377572
2645	0.2457979897
2646	0.2457886857
2647	0.245773539
2648	0.2457346854
2649	0.2456646949
2650	0.2456442323
2651	0.2456226086
2652	0.2455857257
2653	0.2455679989
2654	0.245505901
2655	0.2454843208
2656	0.2454712438
2657	0.2454497339
2658	0.2454090302
2659	0.2453726685
2660	0.2453609166
2661	0.2452963067
2662	0.2452726251
2663	0.2452555155
2664	0.2452554022
2665	0.2452434084
2666	0.2452218908
2667	0.2451695783
2668	0.2451495828
2669	0.2451268236
2670	0.2450963524
2671	0.2450508432
2672	0.2449889466
2673	0.2449332049
2674	0.2448722447
2675	0.2448319701
2676	0.2448081895
2677	0.2447969585
2678	0.2447479842
2679	0.2447337581
2680	0.2447298583
2681	0.2447130728
2682	0.2447016241
2683	0.2446536334
2684	0.2445880064
2685	0.2445313211
2686	0.2445161639
2687	0.2444648201
2688	0.2444120712
2689	0.2443702586
2690	0.2442779325
2691	0.2442522147
2692	0.2442392352
2693	0.2442226467
2694	0.244198356
2695	0.2441793909
2696	0.2441387824
2697	0.2440677748
2698	0.2440350239
2699	0.2439747107
2700	0.2439119525
2701	0.2438853276
2702	0.2438666611
2703	0.243833998
2704	0.2437687794
2705	0.2437300239
2706	0.2437025628
2707	0.2436361423
2708	0.2435828902
2709	0.2435480976
2710	0.2435409949
2711	0.243535004
2712	0.2434483786
2713	0.2433966966
2714	0.2433606454
2715	0.2433587881
2716	0.2433374998
2717	0.2433087927
2718	0.2432992887
2719	0.2432747642
2720	0.24321558
2721	0.2431802799
2722	0.2431764731
2723	0.2431438822
2724	0.2430987431
2725	0.2430351043
2726	0.2430159535
2727	0.2429892902
2728	0.2429481222
2729	0.2429160671
2730	0.2428928757
2731	0.242861256
2732	0.242811287
2733	0.2427990858
2734	0.242768304
2735	0.2427021338
2736	0.242663442
2737	0.2426139649
2738	0.2426061876
2739	0.2425710791
2740	0.2425383034
2741	0.2425213203
2742	0.2424507043
2743	0.2423899414
2744	0.242378831
2745	0.242366431
2746	0.242332454
2747	0.2423002043
2748	0.2422223783
2749	0.2421944663
2750	0.2421478081
2751	0.2421232013
2752	0.2421061058
2753	0.2420633482
2754	0.2420206549
2755	0.2420031768
2756	0.2419596277
2757	0.2418869108
2758	0.2418766533
2759	0.241841148
2760	0.2417895267
2761	0.2417457404
2762	0.2416978423
2763	0.2416886604
2764	0.2416723292
2765	0.2416617999
2766	0.2416564016
2767	0.2416259001
2768	0.2416136001
2769	0.2415923292
2770	0.2415049562
2771	0.2414387338
2772	0.2414252334
2773	0.2413866579
2774	0.2413421195
2775	0.2413234066
2776	0.241302065
2777	0.2412659477
2778	0.2412293669
2779	0.2412080609
2780	0.2411469509
2781	0.2410996264
2782	0.2410462066
2783	0.2410185466
2784	0.2409881133
2785	0.2409294007
2786	0.2408873955
2787	0.2408693157
2788	0.2408522157
2789	0.2408207053
2790	0.2407659785
2791	0.240753003
2792	0.2407321342
2793	0.2407140258
2794	0.2406738165
2795	0.240649754
2796	0.2406309115
2797	0.2405801615
2798	0.2405275677
2799	0.2405194841
2800	0.240496066
2801	0.2404554649
2802	0.2404317574
2803	0.2404039236
2804	0.2403515049
2805	0.2403145971
2806	0.2402984808
2807	0.2402819193
2808	0.2402412189
2809	0.2402118874
2810	0.2401992351
2811	0.240118545
2812	0.2401070396
2813	0.240070162
2814	0.2400572895
2815	0.2400240269
2816	0.2400060536
2817	0.2399814569
2818	0.2399401086
2819	0.2399148929
2820	0.2399089433
2821	0.2398767035
2822	0.2398419154
2823	0.2398272082
2824	0.239823586
2825	0.2397842165
2826	0.2397027085
2827	0.2396837377
2828	0.239664398
2829	0.2396439567
2830	0.2396166199
2831	0.2396014646
2832	0.2395886922
2833	0.2395028146
2834	0.239440071
2835	0.2394241865
2836	0.2394091024
2837	0.2393931671
2838	0.2393433035
2839	0.2393136846
2840	0.2392702618
2841	0.2392364896
2842	0.2391888019
2843	0.2391478014
2844	0.2390782227
2845	0.2390321869
2846	0.2390059148
2847	0.2389878115
2848	0.2389565525
2849	0.238920844
2850	0.2389081816
2851	0.2389042836
2852	0.23888628
2853	0.2388392529
2854	0.2388109461
2855	0.2387995287
2856	0.2387927221
2857	0.2387722992
2858	0.238755319
2859	0.2387407333
2860	0.2387178445
2861	0.2386957278
2862	0.2386612373
2863	0.2386299146
2864	0.238605473
2865	0.2385789126
2866	0.238549604
2867	0.2385144294
2868	0.2384806218
2869	0.2384599907
2870	0.2384103295
2871	0.2383769124
2872	0.2382951994
2873	0.2382525881
2874	0.2382159019
2875	0.2381870632
2876	0.2380883602
2877	0.2380463139
2878	0.2380089351
2879	0.2379853546
2880	0.2379335477
2881	0.2378752896
2882	0.2378551388
2883	0.2378316039
2884	0.2377964635
2885	0.2377886511
2886	0.2377687296
2887	0.2377361262
2888	0.237673394
2889	0.2376219525
2890	0.2375887217
2891	0.2375696271
2892	0.2375654759
2893	0.2375041261
2894	0.2374794878
2895	0.2374379916
2896	0.2374245525
2897	0.2373988272
2898	0.2373738912
2899	0.2373547053
2900	0.2373362251
2901	0.2373090741
2902	0.2372846287
2903	0.2372544626
2904	0.2371919524
2905	0.2371498204
2906	0.2371077146
2907	0.2370744394
2908	0.2370157388
2909	0.2369832224
2910	0.2369662132
2911	0.2369362481
2912	0.2369210917
2913	0.2369145895
2914	0.2368828271
2915	0.2368610713
2916	0.236812932
2917	0.2368023086
2918	0.2367631728
2919	0.2367017182
2920	0.2365956391
2921	0.2365151815
2922	0.2365075421
2923	0.2364980342
2924	0.2364777175
2925	0.2364495426
2926	0.2364051294
