iter	Passed	Remaining
3218	183340	44482
3219	183385	44422
3220	183448	44367
3221	183494	44307
3222	183543	44248
3223	183596	44190
3224	183664	44136
3225	183725	44080
3226	183777	44022
3227	183833	43965
3228	183894	43909
3229	183955	43853
3230	183999	43793
3231	184046	43733
3232	184124	43681
3233	184171	43622
3234	184229	43565
3235	184256	43501
3236	184318	43446
3237	184354	43384
3238	184403	43325
3239	184503	43278
3240	184558	43221
3241	184616	43164
3242	184673	43107
3243	184743	43053
3244	184799	42996
3245	184852	42938
3246	184910	42881
3247	184968	42825
3248	185034	42770
3249	185109	42717
3250	185206	42669
3251	185263	42612
3252	185305	42552
3253	185340	42490
3254	185391	42432
3255	185459	42377
3256	185519	42321
3257	185557	42260
3258	185601	42200
3259	185637	42138
3260	185692	42081
3261	185753	42025
3262	185808	41967
3263	185863	41910
3264	185913	41851
3265	185973	41795
3266	186015	41735
3267	186068	41677
3268	186135	41622
3269	186195	41566
3270	186256	41510
3271	186318	41454
3272	186373	41397
3273	186413	41336
3274	186487	41283
3275	186556	41229
3276	186601	41169
3277	186664	41114
3278	186736	41060
3279	186790	41002
3280	186845	40945
3281	186900	40887
3282	186948	40829
3283	187001	40771
3284	187053	40713
3285	187129	40660
3286	187177	40601
3287	187240	40546
3288	187286	40486
3289	187354	40432
3290	187411	40375
3291	187480	40320
3292	187536	40263
3293	187601	40208
3294	187673	40154
3295	187736	40099
3296	187806	40044
3297	187845	39984
3298	187909	39928
3299	187953	39869
3300	187986	39806
3301	188044	39750
3302	188094	39691
3303	188154	39635
3304	188234	39583
3305	188285	39525
3306	188343	39468
3307	188410	39413
3308	188464	39355
3309	188513	39297
3310	188570	39240
3311	188631	39184
3312	188681	39125
3313	188734	39068
3314	188786	39010
3315	188856	38956
3316	188899	38896
3317	188944	38836
3318	189015	38782
3319	189082	38727
3320	189146	38672
3321	189191	38612
3322	189251	38556
3323	189298	38497
3324	189370	38443
3325	189434	38388
3326	189492	38331
3327	189561	38276
3328	189621	38220
3329	189703	38168
3330	189788	38117
3331	189842	38059
3332	189883	37999
3333	189917	37937
3334	189961	37878
3335	190036	37825
3336	190103	37769
3337	190164	37713
3338	190227	37658
3339	190278	37599
3340	190325	37540
3341	190383	37484
3342	190444	37428
3343	190518	37374
3344	190580	37318
3345	190615	37257
3346	190658	37197
3347	190711	37139
3348	190762	37081
3349	190826	37026
3350	190885	36969
3351	190948	36913
3352	190999	36855
3353	191043	36796
3354	191104	36739
3355	191159	36682
3356	191213	36625
3357	191270	36568
3358	191331	36511
3359	191397	36456
3360	191450	36399
3361	191502	36341
3362	191569	36285
3363	191628	36229
3364	191677	36171
3365	191722	36111
3366	191781	36055
3367	191843	35999
3368	191897	35941
3369	191952	35884
3370	192013	35828
3371	192075	35772
3372	192138	35716
3373	192202	35660
3374	192268	35605
3375	192321	35547
3376	192372	35489
3377	192430	35432
3378	192482	35374
3379	192534	35316
3380	192597	35261
3381	192649	35203
3382	192710	35147
3383	192779	35092
3384	192819	35032
3385	192881	34976
3386	192948	34920
3387	192991	34861
3388	193044	34803
3389	193092	34745
3390	193160	34690
3391	193227	34635
3392	193289	34579
3393	193340	34521
3394	193385	34461
3395	193434	34403
3396	193492	34346
3397	193554	34290
3398	193600	34231
3399	193656	34174
3400	193691	34113
3401	193766	34060
3402	193812	34001
3403	193860	33942
3404	193917	33885
3405	193980	33829
3406	194040	33773
3407	194102	33717
3408	194143	33657
3409	194178	33596
3410	194214	33536
3411	194257	33477
3412	194314	33419
3413	194374	33363
3414	194436	33307
3415	194496	33251
3416	194562	33195
3417	194628	33140
3418	194688	33083
3419	194741	33026
3420	194803	32970
3421	194855	32912
3422	194904	32854
3423	194959	32796
3424	195017	32740
3425	195079	32683
3426	195154	32630
3427	195205	32572
3428	195257	32514
3429	195291	32453
3430	195339	32395
3431	195403	32339
3432	195461	32282
3433	195510	32224
3434	195578	32169
3435	195639	32113
3436	195783	32070
3437	195848	32014
3438	195911	31958
3439	195965	31901
3440	196006	31841
3441	196046	31782
3442	196110	31726
3443	196184	31672
3444	196236	31614
3445	196292	31557
3446	196368	31503
3447	196431	31447
3448	196486	31389
3449	196548	31333
3450	196607	31277
3451	196655	31218
3452	196742	31166
3453	196786	31107
3454	196842	31050
3455	196900	30993
3456	196946	30934
3457	196988	30875
3458	197030	30816
3459	197057	30754
3460	197092	30694
3461	197147	30637
3462	197208	30580
3463	197258	30522
3464	197309	30464
3465	197368	30408
3466	197436	30352
3467	197490	30295
3468	197554	30239
3469	197624	30184
3470	197684	30128
3471	197762	30074
3472	197792	30013
3473	197823	29952
3474	197873	29894
3475	197912	29834
3476	197973	29778
3477	198039	29722
3478	198098	29666
3479	198154	29609
3480	198213	29552
3481	198262	29494
3482	198322	29438
3483	198393	29383
3484	198457	29327
3485	198508	29269
3486	198584	29215
3487	198649	29159
3488	198719	29104
3489	198779	29048
3490	198821	28988
3491	198875	28931
3492	198929	28874
3493	198995	28818
3494	199051	28761
3495	199088	28701
3496	199146	28644
3497	199205	28588
3498	199261	28530
3499	199316	28473
3500	199389	28419
3501	199474	28366
3502	199517	28307
3503	199566	28249
3504	199630	28193
3505	199693	28137
3506	199767	28082
3507	199831	28026
3508	199892	27970
3509	199945	27912
3510	199991	27854
3511	200065	27799
3512	200138	27744
3513	200201	27688
3514	200262	27632
3515	200332	27577
3516	200406	27522
3517	200455	27464
3518	200523	27408
3519	200578	27351
3520	200629	27293
3521	200683	27236
3522	200758	27181
3523	200814	27124
3524	200878	27068
3525	200926	27010
3526	200989	26954
3527	201021	26893
3528	201074	26836
3529	201139	26780
3530	201206	26725
3531	201259	26667
3532	201314	26610
3533	201375	26553
3534	201430	26496
3535	201477	26438
3536	201526	26380
3537	201563	26320
3538	201610	26262
3539	201668	26205
3540	201730	26149
3541	201793	26092
3542	201868	26038
3543	201947	25984
3544	202005	25927
3545	202068	25871
3546	202112	25812
3547	202164	25754
3548	202229	25698
3549	202283	25641
3550	202343	25584
3551	202396	25527
3552	202427	25467
3553	202471	25408
3554	202525	25351
3555	202581	25294
3556	202635	25236
3557	202695	25180
3558	202760	25124
3559	202820	25067
3560	202872	25010
3561	202917	24951
3562	202960	24893
3563	203021	24836
3564	203096	24781
3565	203143	24723
3566	203192	24665
3567	203256	24609
3568	203322	24553
3569	203362	24494
3570	203429	24438
3571	203485	24381
3572	203534	24323
3573	203577	24265
3574	203627	24207
3575	203699	24152
3576	203746	24094
3577	203798	24036
3578	203871	23981
3579	203938	23925
3580	204010	23870
3581	204066	23813
3582	204124	23756
3583	204192	23700
3584	204246	23643
3585	204295	23585
3586	204359	23529
3587	204408	23471
3588	204468	23414
3589	204518	23357
3590	204597	23302
3591	204656	23246
3592	204716	23189
3593	204784	23133
3594	204865	23079
3595	204910	23021
3596	204984	22966
3597	205026	22907
3598	205084	22850
3599	205156	22795
3600	205206	22737
3601	205261	22680
3602	205303	22621
3603	205374	22566
3604	205445	22510
3605	205502	22453
3606	205560	22396
3607	205614	22339
3608	205663	22281
3609	205711	22223
3610	205766	22166
3611	205815	22108
3612	205870	22051
3613	205945	21996
3614	206000	21939
3615	206063	21882
3616	206132	21827
3617	206179	21769
3618	206226	21711
3619	206295	21655
3620	206353	21598
3621	206435	21544
3622	206496	21487
3623	206556	21430
3624	206604	21372
3625	206647	21314
3626	206701	21257
3627	206759	21200
3628	206826	21144
3629	206877	21086
3630	206953	21031
3631	206996	20973
3632	207050	20915
3633	207116	20859
3634	207164	20801
3635	207207	20743
3636	207266	20686
3637	207325	20629
3638	207365	20571
3639	207425	20514
3640	207466	20456
3641	207530	20399
3642	207583	20342
3643	207647	20286
3644	207705	20229
3645	207751	20171
3646	207817	20115
3647	207877	20058
3648	207953	20003
3649	208020	19947
3650	208078	19890
3651	208126	19832
3652	208217	19778
3653	208286	19722
3654	208359	19667
3655	208424	19611
3656	208468	19552
3657	208510	19494
3658	208568	19437
3659	208647	19382
3660	208704	19325
3661	208769	19269
3662	208840	19213
3663	208886	19155
3664	208936	19097
3665	208993	19040
3666	209065	18985
3667	209124	18928
3668	209177	18870
3669	209240	18814
3670	209296	18757
3671	209335	18698
3672	209383	18641
3673	209448	18584
3674	209493	18526
3675	209544	18469
3676	209588	18410
3677	209640	18353
3678	209702	18296
3679	209759	18239
3680	209804	18181
3681	209848	18123
3682	209909	18067
3683	209948	18008
3684	210013	17952
3685	210070	17895
3686	210129	17838
3687	210185	17781
3688	210227	17723
3689	210307	17668
3690	210363	17611
3691	210432	17555
3692	210486	17497
3693	210539	17440
3694	210593	17383
3695	210652	17326
3696	210679	17266
3697	210730	17209
3698	210775	17151
3699	210822	17093
3700	210881	17036
3701	210934	16979
3702	210979	16921
3703	211025	16863
3704	211083	16806
3705	211134	16749
3706	211193	16692
3707	211259	16636
3708	211310	16578
3709	211386	16523
3710	211458	16467
3711	211523	16411
3712	211583	16354
3713	211640	16297
3714	211722	16242
3715	211775	16185
3716	211826	16127
3717	211875	16070
3718	211928	16012
3719	212008	15957
3720	212069	15900
3721	212129	15844
3722	212199	15788
3723	212242	15730
3724	212303	15673
3725	212346	15615
3726	212415	15559
3727	212470	15502
3728	212526	15445
3729	212580	15387
3730	212630	15330
3731	212690	15273
3732	212745	15216
3733	212817	15160
3734	212878	15103
3735	212934	15046
3736	212982	14989
3737	213044	14932
3738	213098	14875
3739	213161	14818
3740	213208	14761
3741	213275	14704
3742	213328	14647
3743	213390	14590
3744	213446	14533
3745	213511	14477
3746	213556	14419
3747	213607	14362
3748	213670	14305
3749	213719	14247
3750	213774	14190
3751	213821	14133
3752	213888	14076
3753	213943	14019
3754	213982	13961
3755	214036	13904
3756	214085	13846
3757	214136	13789
3758	214194	13732
3759	214253	13675
3760	214319	13619
3761	214372	13562
3762	214423	13504
3763	214476	13447
3764	214539	13390
3765	214598	13334
3766	214655	13277
3767	214694	13218
3768	214757	13162
3769	214820	13105
3770	214877	13048
3771	214932	12991
3772	215009	12935
3773	215073	12879
3774	215128	12822
3775	215194	12765
3776	215240	12708
3777	215298	12651
3778	215357	12594
3779	215410	12537
3780	215470	12480
3781	215542	12424
3782	215610	12367
3783	215662	12310
3784	215718	12253
3785	215780	12196
3786	215848	12140
3787	215896	12082
3788	215946	12025
3789	216014	11969
3790	216068	11911
3791	216112	11854
3792	216170	11797
3793	216241	11741
3794	216299	11684
3795	216357	11627
3796	216399	11569
3797	216450	11512
3798	216500	11454
3799	216563	11398
3800	216633	11341
3801	216690	11284
3802	216759	11228
3803	216808	11170
3804	216864	11113
3805	216923	11057
3806	216983	11000
3807	217041	10943
3808	217148	10888
3809	217245	10833
3810	217294	10776
3811	217375	10720
3812	217434	10663
3813	217500	10606
3814	217562	10550
3815	217615	10492
3816	217680	10436
3817	217736	10379
3818	217810	10323
3819	217871	10266
3820	217924	10208
3821	217975	10151
3822	218032	10094
3823	218073	10036
3824	218122	9979
3825	218173	9922
3826	218225	9864
3827	218287	9808
3828	218350	9751
3829	218401	9694
3830	218466	9637
3831	218529	9580
3832	218587	9523
3833	218662	9467
3834	218728	9410
3835	218795	9354
3836	218844	9296
3837	218904	9239
3838	218977	9183
3839	219042	9126
3840	219106	9070
3841	219160	9012
3842	219216	8955
3843	219278	8898
3844	219354	8842
3845	219418	8785
3846	219475	8728
3847	219537	8671
3848	219598	8615
3849	219659	8558
3850	219730	8501
3851	219802	8445
3852	219862	8388
3853	219932	8331
3854	219990	8274
3855	220044	8217
3856	220111	8160
3857	220184	8104
3858	220228	8046
3859	220264	7988
3860	220315	7931
3861	220384	7874
3862	220438	7817
3863	220503	7760
3864	220558	7703
3865	220656	7648
3866	220714	7591
3867	220750	7533
3868	220814	7476
3869	220876	7419
3870	220941	7362
3871	221011	7306
3872	221064	7248
3873	221123	7191
3874	221183	7134
3875	221226	7077
3876	221286	7020
3877	221346	6963
3878	221406	6906
3879	221463	6849
3880	221516	6792
3881	221686	6738
3882	221753	6681
3883	221816	6624
3884	221876	6567
3885	221916	6510
3886	221971	6452
3887	222027	6395
3888	222086	6338
3889	222130	6281
3890	222180	6224
3891	222233	6166
3892	222298	6109
3893	222344	6052
3894	222410	5995
3895	222459	5938
3896	222513	5881
3897	222569	5824
3898	222634	5767
3899	222700	5710
3900	222763	5653
3901	222816	5596
3902	222878	5539
3903	222950	5482
3904	223027	5425
3905	223083	5368
3906	223139	5311
3907	223205	5254
3908	223258	5197
3909	223343	5140
3910	223384	5083
3911	223441	5026
3912	223513	4969
3913	223563	4912
3914	223618	4855
3915	223677	4797
3916	223749	4741
3917	223807	4684
3918	223871	4627
3919	223937	4570
3920	223983	4512
3921	224038	4455
3922	224093	4398
3923	224148	4341
3924	224220	4284
3925	224276	4227
3926	224324	4170
3927	224377	4112
3928	224429	4055
3929	224470	3998
3930	224518	3940
3931	224576	3883
3932	224648	3826
3933	224723	3770
3934	224782	3713
3935	224846	3656
3936	224904	3598
3937	224970	3541
3938	225004	3484
3939	225039	3426
3940	225109	3370
3941	225172	3313
3942	225243	3256
3943	225301	3199
3944	225352	3141
3945	225416	3084
3946	225461	3027
3947	225520	2970
3948	225592	2913
3949	225660	2856
3950	225717	2799
3951	225775	2742
3952	225839	2685
3953	225887	2627
3954	225967	2571
3955	226013	2513
3956	226083	2456
3957	226138	2399
3958	226211	2342
3959	226284	2285
3960	226334	2228
3961	226389	2171
3962	226437	2114
3963	226481	2056
3964	226549	1999
3965	226597	1942
3966	226642	1885
3967	226687	1828
3968	226753	1771
3969	226827	1714
3970	226891	1656
3971	226969	1599
3972	227015	1542
3973	227065	1485
3974	227122	1428
3975	227181	1371
3976	227250	1314
3977	227328	1257
3978	227392	1200
3979	227446	1142
3980	227495	1085
3981	227563	1028
3982	227625	971
3983	227686	914
3984	227771	857
3985	227824	800
3986	227902	743
3987	227974	685
3988	228031	628
3989	228069	571
3990	228141	514
3991	228200	457
3992	228249	400
3993	228300	342
3994	228370	285
3995	228429	228
3996	228468	171
3997	228519	114
3998	228548	57
3999	228580	0
